1075,19-06-2014,UHT-milk,canned fish 
2399,21-01-2015,pastry,margarine 
2472,19-06-2014,sugar,herbs 
1275,19-06-2014,butter,ice cream 
3127,03-12-2014,whipped/sour cream,bottled water 
1718,03-12-2014,domestic eggs,rolls/buns 
3131,03-12-2014,soda,yogurt 
1827,03-12-2014,whole milk,coffee 
1283,22-05-2014,bottled water,pork 
2313,18-02-2015,shopping bags,berries,pastry 
2625,18-02-2015,newspapers,chicken,whole milk 
3916,22-05-2014,onions,tropical fruit 
2713,07-11-2014,coffee,napkins 
1620,27-02-2014,bottled water,sparkling wine 
3107,27-02-2014,waffles,rolls/buns 
2337,10-05-2015,waffles,citrus fruit 
2550,27-02-2014,whole milk,butter 
3009,18-02-2015,canned beer,sausage,detergent,frozen vegetables 
1837,27-02-2014,long life bakery product,pip fruit 
1922,07-11-2014,root vegetables,pastry 
3966,19-06-2014,frozen vegetables,root vegetables 
4704,07-11-2014,berries,other vegetables 
2570,19-06-2014,root vegetables,frozen potato products 
2041,19-06-2014,yogurt,root vegetables 
3437,07-11-2014,frozen vegetables,beef 
4723,07-11-2014,other vegetables,rolls/buns 
3693,18-02-2015,berries,whole milk,bottled beer,beef 
3487,25-03-2014,whole milk,onions 
2949,25-03-2014,bottled water,bottled water 
2196,25-03-2014,flour,whole milk 
3893,09-10-2014,sausage,newspapers 
2907,25-03-2014,margarine,fruit/vegetable juice 
3931,09-10-2014,tropical fruit,canned vegetables,coffee 
1853,25-03-2014,citrus fruit,fruit/vegetable juice 
4326,21-01-2015,beef,whole milk 
4395,08-06-2015,beef,misc. beverages 
1816,20-06-2014,red/blush wine,coffee,sauces,liquor (appetizer) 
2552,20-06-2014,hygiene articles,female sanitary products,whole milk 
4548,09-10-2014,herbs,brown bread,onions 
2760,20-06-2014,bottled beer,pot plants,vinegar,long life bakery product 
2055,07-11-2014,brown bread,domestic eggs 
1917,09-10-2014,pastry,curd 
1248,14-08-2014,pip fruit,tropical fruit 
1734,08-06-2015,rolls/buns,pork,tropical fruit,sausage 
4277,18-02-2015,soda,newspapers,shopping bags,rolls/buns,whole milk,pastry,butter,dessert 
4248,09-10-2014,rolls/buns,margarine 
2897,07-11-2014,curd,mustard 
3487,22-05-2014,whipped/sour cream,frozen vegetables 
2483,14-08-2014,pip fruit,specialty bar 
3909,07-11-2014,napkins,yogurt 
1449,18-07-2014,whole milk,other vegetables 
1327,18-07-2014,other vegetables,whole milk 
4862,18-07-2014,soda,yogurt 
2699,18-07-2014,sauces,butter 
4304,18-07-2014,shopping bags,ice cream,white bread 
2835,18-07-2014,brandy,chocolate,specialty bar 
1653,18-07-2014,frozen meals,chicken,herbs 
4274,22-05-2014,chicken,whipped/sour cream 
4110,03-12-2014,domestic eggs,bottled beer 
2648,22-05-2014,coffee,soda 
2207,03-12-2014,onions,coffee 
2811,20-06-2014,butter milk,frozen vegetables 
4478,20-06-2014,rice,roll products  
1806,20-06-2014,shopping bags,whipped/sour cream 
4282,20-06-2014,hair spray,baking powder 
1412,20-06-2014,domestic eggs,specialty fat,rolls/buns,newspapers 
3877,20-06-2014,frozen dessert,zwieback,fruit/vegetable juice,cat food 
1432,04-08-2015,grapes,other vegetables 
2772,07-11-2014,rolls/buns,specialty bar 
1500,20-06-2014,hygiene articles,soups,chocolate 
4043,21-01-2015,frankfurter,other vegetables 
3631,12-09-2014,root vegetables,frozen vegetables 
4963,28-01-2014,canned fish,bottled beer 
1927,20-06-2014,flour,mayonnaise,rolls/buns 
2141,24-04-2014,butter,rolls/buns,sugar 
4036,20-06-2014,canned beer,honey 
2360,18-02-2015,rolls/buns,other vegetables 
1182,20-06-2014,butter,mustard 
3857,07-11-2014,frankfurter,other vegetables 
4300,28-01-2014,hamburger meat,soft cheese 
4714,20-06-2014,misc. beverages,bottled water 
2873,09-10-2014,whole milk,cake bar 
2499,18-02-2015,beef,root vegetables 
4946,24-04-2014,fruit/vegetable juice,fruit/vegetable juice,bottled beer 
2937,24-04-2014,dishes,sausage,yogurt 
3325,24-04-2014,cream cheese ,UHT-milk 
3207,24-04-2014,sparkling wine,yogurt 
4492,24-04-2014,chocolate,brown bread 
1734,07-11-2014,yogurt,napkins 
4097,20-06-2014,soda,ice cream 
3186,24-04-2014,long life bakery product,misc. beverages 
1028,24-04-2014,bottled water,onions,baking powder,rolls/buns 
2233,24-04-2014,domestic eggs,tropical fruit,other vegetables 
4368,22-05-2014,coffee,yogurt 
1170,22-05-2014,canned beer,whole milk 
1085,24-04-2014,soda,shopping bags,other vegetables 
3621,22-05-2014,pork,bottled water 
2990,24-04-2014,sugar,turkey,curd 
4288,20-06-2014,citrus fruit,frozen potato products 
1353,12-09-2014,rolls/buns,baking powder 
4720,20-06-2014,tropical fruit,bottled water 
1889,20-06-2014,ketchup,rolls/buns 
2914,09-10-2014,long life bakery product,yogurt 
3761,12-09-2014,snack products,liquor (appetizer) 
4098,12-09-2014,soda,whole milk,berries,tropical fruit 
3013,25-03-2014,rice,whole milk 
2341,12-09-2014,soda,Instant food products 
4705,20-06-2014,rolls/buns,chewing gum 
4217,20-06-2014,pastry,whole milk 
3863,12-09-2014,red/blush wine,cake bar 
3006,20-06-2014,margarine,other vegetables 
3311,18-07-2014,whole milk,shopping bags 
3081,18-07-2014,brown bread,fruit/vegetable juice,detergent,root vegetables 
4361,18-02-2015,domestic eggs,bottled water 
4338,09-10-2014,salty snack,pip fruit 
3985,18-02-2015,beverages,canned beer 
2694,09-10-2014,rolls/buns,rolls/buns 
4455,09-10-2014,margarine,rolls/buns 
2027,09-10-2014,cling film/bags,rolls/buns 
2019,18-02-2015,frankfurter,flour 
4920,09-10-2014,whole milk,canned fish 
3504,06-07-2015,root vegetables,spread cheese,soda,pip fruit,sugar,hamburger meat,frozen meals 
1392,12-09-2014,other vegetables,curd 
1482,06-07-2015,bottled beer,whole milk,whole milk,sugar,shopping bags,soda,soda,soft cheese 
2859,27-02-2014,brown bread,processed cheese 
2540,29-01-2014,finished products,cling film/bags,bottled water 
4002,03-09-2015,tropical fruit,vinegar,whole milk 
2800,02-10-2015,beverages,pip fruit,soda,margarine 
2712,15-08-2014,shopping bags,yogurt,rolls/buns 
1416,15-08-2014,fruit/vegetable juice,cream cheese  
1196,15-08-2014,newspapers,domestic eggs 
3799,22-05-2014,tropical fruit,hamburger meat 
2215,12-09-2014,newspapers,hamburger meat 
2901,20-06-2014,domestic eggs,chocolate 
1472,06-07-2015,root vegetables,whole milk 
4201,12-09-2014,syrup,curd 
1013,02-10-2015,meat,roll products ,domestic eggs,white bread 
1329,29-01-2014,misc. beverages,whipped/sour cream,canned beer 
4592,20-06-2014,herbs,newspapers 
4083,15-08-2014,newspapers,chocolate 
1035,15-08-2014,salt,white bread,white wine,pip fruit 
4951,15-08-2014,beef,pastry 
1835,09-10-2014,chocolate,tropical fruit 
2553,15-08-2014,chewing gum,yogurt 
1144,07-11-2014,pork,domestic eggs 
4999,18-02-2015,berries,onions 
1074,29-01-2014,candy,detergent 
2557,29-01-2014,rolls/buns,bottled water 
4665,03-12-2014,cat food,whole milk 
2944,13-09-2014,dog food,bottled beer 
4469,13-09-2014,pork,curd 
4779,29-01-2014,root vegetables,pip fruit 
1145,13-09-2014,soda,bottled beer 
1170,13-09-2014,pip fruit,whipped/sour cream 
4806,13-09-2014,domestic eggs,candy,citrus fruit,brown bread 
1628,20-06-2014,cream cheese ,fruit/vegetable juice 
2219,13-09-2014,margarine,whipped/sour cream 
3177,13-09-2014,pip fruit,soda 
1598,18-07-2014,ice cream,soda 
1720,13-09-2014,shopping bags,herbs,vinegar 
4502,13-09-2014,whole milk,shopping bags 
3891,13-09-2014,chicken,pip fruit 
3956,15-08-2014,soda,margarine 
2372,03-09-2015,sausage,other vegetables,soda,white bread 
1904,24-04-2014,newspapers,other vegetables 
4389,13-04-2015,white wine,whole milk 
4721,06-07-2015,bottled water,grapes 
4394,18-07-2014,yogurt,pork,cream cheese  
2327,06-07-2015,chicken,pip fruit 
3369,18-07-2014,napkins,root vegetables,yogurt 
1970,29-01-2014,whipped/sour cream,citrus fruit 
1839,03-09-2015,meat,herbs 
1226,13-04-2015,hard cheese,pastry 
1165,13-04-2015,pork,chocolate,packaged fruit/vegetables 
3543,13-09-2014,rolls/buns,processed cheese 
3882,15-08-2014,butter milk,dessert 
2151,15-08-2014,pip fruit,berries 
2699,03-12-2014,sliced cheese,yogurt 
2301,08-11-2014,whole milk,yogurt 
1935,24-04-2014,yogurt,other vegetables,sweet spreads 
4991,24-04-2014,yogurt,pasta 
1903,15-08-2014,dish cleaner,whole milk 
4305,03-12-2014,whole milk,onions 
4564,29-01-2014,shopping bags,whipped/sour cream 
4117,24-04-2014,citrus fruit,candy 
2990,15-08-2014,long life bakery product,packaged fruit/vegetables 
1396,03-12-2014,sausage,brown bread 
2363,03-12-2014,red/blush wine,white bread 
4283,20-06-2014,tropical fruit,other vegetables 
4349,29-01-2014,rolls/buns,hamburger meat 
1269,24-04-2014,tropical fruit,root vegetables 
4290,26-03-2014,instant coffee,processed cheese,soda 
2670,15-08-2014,brown bread,whole milk 
4330,26-03-2014,beef,whole milk 
3790,24-04-2014,Instant food products,yogurt 
1544,24-04-2014,brown bread,root vegetables 
1848,06-07-2015,hamburger meat,whole milk 
2504,24-04-2014,whole milk,pip fruit 
4494,08-11-2014,newspapers,frozen dessert,pork 
2195,24-04-2014,margarine,misc. beverages 
3356,08-11-2014,beef,canned beer 
1392,15-08-2014,napkins,butter 
3115,18-07-2014,sugar,shopping bags 
1050,10-10-2014,whipped/sour cream,hygiene articles 
4177,13-04-2015,whole milk,semi-finished bread,butter,frankfurter,grapes 
1252,13-04-2015,dishes,pork,soda,turkey,whole milk,pot plants 
1479,24-04-2014,liquor (appetizer),tropical fruit 
4515,24-04-2014,soda,other vegetables 
3885,13-04-2015,rolls/buns,seasonal products,chocolate 
1629,08-06-2015,tropical fruit,frozen dessert 
2532,06-07-2015,onions,hamburger meat,tropical fruit,flour,yogurt,root vegetables,whole milk,pet care 
3405,13-04-2015,UHT-milk,fruit/vegetable juice,ice cream,beef,whole milk,pip fruit,rolls/buns 
3429,10-05-2015,cat food,sparkling wine 
2873,03-09-2015,other vegetables,whipped/sour cream 
4529,10-05-2015,other vegetables,tropical fruit 
4457,03-09-2015,ice cream,packaged fruit/vegetables,rolls/buns,fruit/vegetable juice,pip fruit,margarine,pasta,rolls/buns 
4510,03-09-2015,shopping bags,whole milk,sliced cheese 
1232,21-01-2015,rolls/buns,bottled beer 
2171,03-09-2015,hamburger meat,bottled beer,margarine,whole milk,long life bakery product,soft cheese 
4466,03-09-2015,citrus fruit,yogurt 
4050,06-07-2015,butter,flower (seeds),chicken,curd 
1806,06-07-2015,butter,frankfurter,beverages,cream cheese ,butter,root vegetables,hamburger meat,beverages,soda 
2260,02-10-2015,bottled water,chocolate 
1321,13-04-2015,bottled beer,soda 
2375,03-09-2015,rolls/buns,whole milk,pork 
1573,21-01-2015,oil,misc. beverages 
4230,15-03-2015,sausage,brown bread,root vegetables 
1283,15-03-2015,whole milk,cream cheese ,onions 
1026,15-03-2015,salty snack,butter,fruit/vegetable juice,dental care,candy 
2154,15-03-2015,cream cheese ,whole milk 
2440,08-06-2015,pork,frozen meals 
2374,08-06-2015,frankfurter,tropical fruit 
2936,08-06-2015,ham,domestic eggs 
3072,08-06-2015,ham,beef 
1052,06-07-2015,butter milk,margarine,yogurt,yogurt 
4641,06-07-2015,meat,pip fruit 
2715,06-07-2015,salty snack,ham,canned beer 
3715,11-05-2015,whole milk,whole milk 
3353,13-04-2015,baking powder,yogurt,sausage 
2600,18-02-2015,pork,cake bar 
3130,18-02-2015,canned beer,bottled water 
1153,18-02-2015,butter,ice cream 
4990,15-03-2015,sausage,newspapers,soda,salty snack 
3806,15-03-2015,soft cheese,tropical fruit,yogurt,curd,mayonnaise 
3719,03-09-2015,butter,misc. beverages,meat,cleaner 
1983,06-07-2015,berries,hamburger meat 
1098,05-08-2015,frankfurter,citrus fruit,canned beer,whole milk,yogurt,hard cheese,tropical fruit,specialty chocolate 
1570,15-03-2015,waffles,yogurt,frankfurter 
3465,01-11-2015,bottled water,soda 
4576,05-08-2015,UHT-milk,frankfurter,root vegetables,canned fish,cream cheese ,whole milk,nuts/prunes,misc. beverages 
3447,03-09-2015,zwieback,root vegetables,whole milk 
4546,03-09-2015,brown bread,tropical fruit,chicken,whipped/sour cream,waffles 
2492,01-11-2015,ham,yogurt,canned beer,nut snack,newspapers,other vegetables,other vegetables,soda 
1658,03-09-2015,sausage,dish cleaner 
3927,03-09-2015,other vegetables,pastry,tropical fruit,frozen meals 
1349,13-04-2015,bottled water,whole milk,domestic eggs,domestic eggs 
4357,13-04-2015,sausage,pip fruit,chicken,canned beer 
2184,11-05-2015,pork,curd 
1265,13-04-2015,pork,yogurt 
2665,13-04-2015,frozen potato products,detergent 
2152,03-09-2015,chicken,whisky 
3273,15-03-2015,whipped/sour cream,sausage,butter,margarine,snack products 
1773,01-11-2015,whole milk,detergent,pip fruit 
2788,03-09-2015,butter milk,onions,butter 
3708,03-09-2015,cake bar,other vegetables,pastry 
3289,15-03-2015,misc. beverages,specialty chocolate,rolls/buns,yogurt 
2714,15-03-2015,yogurt,chocolate 
1000,15-03-2015,sausage,yogurt,whole milk,semi-finished bread 
4264,11-05-2015,curd cheese,popcorn 
1551,11-05-2015,onions,rum 
3904,11-05-2015,sausage,curd,berries,grapes 
2311,01-11-2015,sausage,other vegetables 
3339,13-04-2015,meat,margarine 
1438,11-05-2015,sausage,whipped/sour cream,beef 
2857,18-02-2015,root vegetables,tropical fruit 
3074,13-04-2015,whole milk,margarine 
2981,11-05-2015,pickled vegetables,whole milk,chocolate 
3346,11-05-2015,tropical fruit,ice cream 
2650,11-05-2015,domestic eggs,citrus fruit,coffee,tropical fruit,soda 
2934,11-05-2015,chocolate,root vegetables,whipped/sour cream 
2282,11-05-2015,white wine,citrus fruit,margarine 
4170,11-05-2015,chicken,onions 
4194,11-05-2015,cleaner,chewing gum 
2364,11-05-2015,rolls/buns,white bread 
3811,11-05-2015,soft cheese,root vegetables,bottled water,yogurt 
1371,11-05-2015,frankfurter,beef 
3591,11-05-2015,dental care,whole milk,citrus fruit,butter 
4173,11-05-2015,yogurt,hamburger meat 
1562,11-05-2015,frankfurter,pork 
1236,11-05-2015,whole milk,cling film/bags 
1833,13-04-2015,whipped/sour cream,tropical fruit 
4724,03-09-2015,citrus fruit,hamburger meat 
2780,03-09-2015,liver loaf,herbs 
4892,13-04-2015,make up remover,citrus fruit 
3728,15-03-2015,rolls/buns,specialty chocolate 
3247,01-11-2015,zwieback,dishes,cat food,canned beer,sliced cheese 
2715,15-03-2015,sausage,other vegetables 
3180,15-03-2015,whole milk,sugar 
1361,06-07-2015,other vegetables,liquor 
4202,18-02-2015,soda,meat 
4525,11-05-2015,liqueur,whole milk 
4873,03-09-2015,beverages,curd,waffles,waffles 
3850,03-09-2015,coffee,curd cheese 
4441,18-02-2015,curd,soda 
2062,03-09-2015,pork,bottled beer 
3245,11-05-2015,soda,chocolate 
3835,11-05-2015,whole milk,bottled water 
3786,11-05-2015,zwieback,curd 
2492,11-05-2015,other vegetables,beef 
2814,11-05-2015,ice cream,root vegetables 
1824,01-11-2015,sugar,yogurt,bottled beer 
4121,01-11-2015,curd,whole milk,shopping bags 
2169,01-11-2015,detergent,salty snack 
4993,21-01-2015,brown bread,chocolate 
1343,01-11-2015,other vegetables,specialty chocolate 
1605,06-07-2015,sausage,seasonal products 
1932,15-03-2015,UHT-milk,chewing gum 
3601,06-07-2015,ice cream,coffee 
2193,03-09-2015,hamburger meat,soda 
4936,15-03-2015,spread cheese,tropical fruit 
1967,03-09-2015,frankfurter,onions 
2908,15-03-2015,canned beer,misc. beverages 
4809,13-04-2015,curd,zwieback 
3629,13-04-2015,tropical fruit,chicken 
1682,01-11-2015,canned beer,seasonal products 
4095,01-11-2015,other vegetables,butter 
4656,01-11-2015,onions,coffee 
1884,05-08-2015,frozen potato products,UHT-milk,root vegetables,onions 
2348,01-11-2015,pastry,curd cheese,root vegetables,whole milk 
1097,01-11-2015,curd,tropical fruit,soda,whole milk 
2494,03-09-2015,UHT-milk,chicken 
4065,11-05-2015,other vegetables,margarine 
3470,19-02-2015,root vegetables,zwieback 
1132,19-02-2015,salty snack,shopping bags,other vegetables,rolls/buns,other vegetables,semi-finished bread 
3775,07-07-2015,beverages,margarine,Instant food products,brown bread,pork 
4859,07-07-2015,pork,other vegetables 
1905,07-07-2015,shopping bags,tropical fruit,seasonal products,other vegetables,butter 
4065,07-07-2015,pastry,rolls/buns,other vegetables 
4848,07-07-2015,tropical fruit,rolls/buns 
3571,07-07-2015,coffee,baking powder 
1783,07-07-2015,sausage,UHT-milk 
3794,01-11-2015,liquor (appetizer),onions 
2745,19-02-2015,other vegetables,oil 
4831,19-02-2015,yogurt,rolls/buns,white wine,frozen vegetables 
3913,19-02-2015,ham,other vegetables 
3002,19-02-2015,tropical fruit,snack products 
1379,07-07-2015,other vegetables,herbs 
2875,01-11-2015,soda,whole milk 
4537,22-01-2015,dessert,rolls/buns 
1699,07-07-2015,rolls/buns,canned vegetables,chicken 
4971,19-02-2015,soda,fruit/vegetable juice 
4388,19-02-2015,citrus fruit,red/blush wine,sauces,cream cheese  
1240,14-04-2015,whole milk,baking powder,frozen vegetables,frozen vegetables,frozen fish,oil,other vegetables,sausage,rolls/buns 
4708,14-04-2015,meat,canned beer,other vegetables 
3280,14-04-2015,beef,tropical fruit 
3811,14-04-2015,rolls/buns,sausage,soda,whole milk,red/blush wine 
2193,14-04-2015,whole milk,specialty chocolate,beef,yogurt,bottled beer 
4352,14-04-2015,coffee,sausage,soda,frankfurter,yogurt 
3428,16-03-2015,beverages,frozen meals,cake bar,cake bar 
2069,16-03-2015,citrus fruit,sugar 
2851,16-03-2015,candles,rolls/buns,spread cheese,curd,other vegetables 
2511,16-03-2015,hamburger meat,whole milk 
4559,16-03-2015,whole milk,hard cheese 
2977,14-04-2015,chicken,other vegetables,margarine,popcorn 
3120,07-07-2015,berries,pastry,butter,yogurt 
1656,07-07-2015,bottled water,white bread,dessert,tropical fruit 
1342,19-02-2015,ham,pastry 
4178,22-01-2015,frankfurter,baking powder,fruit/vegetable juice 
4407,19-02-2015,domestic eggs,berries 
2017,19-02-2015,white wine,nuts/prunes 
4700,16-03-2015,ham,cream cheese  
4633,14-04-2015,bottled water,yogurt,ham,brown bread 
3755,14-04-2015,root vegetables,hygiene articles 
1001,14-04-2015,beef,white bread 
2336,14-04-2015,chewing gum,other vegetables 
2344,14-04-2015,onions,pip fruit,whipped/sour cream,bottled water,meat,root vegetables,frozen fish,semi-finished bread 
2918,16-03-2015,red/blush wine,pork 
3452,01-11-2015,berries,other vegetables 
2249,22-01-2015,tropical fruit,bottled water 
2760,14-04-2015,other vegetables,soda 
4138,04-09-2015,curd,detergent,yogurt 
3798,04-09-2015,meat,curd,whipped/sour cream,yogurt 
2030,04-09-2015,soda,salty snack,soda 
3701,22-01-2015,shopping bags,other vegetables,pot plants,tropical fruit,specialty chocolate,white bread 
1932,12-05-2015,sausage,whole milk 
1503,12-05-2015,dishes,pork,whipped/sour cream 
3577,12-05-2015,whipped/sour cream,white bread,rolls/buns 
1577,16-03-2015,beef,cream cheese  
3950,12-05-2015,detergent,flour,whole milk,chicken,bottled water,yogurt 
4559,12-05-2015,coffee,yogurt,canned beer 
1803,12-05-2015,Instant food products,rolls/buns,yogurt 
4875,12-05-2015,detergent,frankfurter,roll products ,brown bread,frozen potato products 
1430,04-09-2015,salt,yogurt,citrus fruit 
3421,12-05-2015,citrus fruit,yogurt 
2444,12-05-2015,soda,chocolate marshmallow,yogurt 
3635,04-09-2015,yogurt,chocolate marshmallow,tropical fruit,brown bread,grapes,red/blush wine 
2015,12-05-2015,pork,rum 
1962,08-06-2015,tropical fruit,citrus fruit 
2072,19-02-2015,root vegetables,pip fruit 
2092,04-09-2015,sausage,brown bread,tropical fruit,pip fruit,beverages,rolls/buns,pasta 
4504,04-09-2015,soda,citrus fruit,root vegetables 
2406,04-09-2015,other vegetables,whole milk,canned beer 
1371,22-01-2015,frozen vegetables,whipped/sour cream 
1707,09-06-2015,sausage,whipped/sour cream 
4841,09-06-2015,canned beer,fruit/vegetable juice 
2467,09-06-2015,chocolate,other vegetables 
1805,09-06-2015,canned beer,pork 
2270,09-06-2015,whole milk,coffee,pastry,yogurt,long life bakery product,berries,seasonal products 
2925,16-03-2015,yogurt,other vegetables 
3861,07-07-2015,dessert,rolls/buns,chocolate,bottled water 
2240,07-07-2015,sausage,frozen vegetables 
4835,19-02-2015,frozen vegetables,hamburger meat 
2055,07-07-2015,photo/film,other vegetables 
3900,07-07-2015,sausage,pasta 
3866,07-07-2015,chocolate,whole milk 
3096,07-07-2015,root vegetables,soups 
3597,07-07-2015,sausage,curd 
4497,20-02-2015,butter,root vegetables 
3397,20-02-2015,citrus fruit,curd 
4759,20-02-2015,beef,margarine,frankfurter,artif. sweetener,domestic eggs,other vegetables,frankfurter,ham,baby cosmetics 
2932,22-01-2015,yogurt,newspapers,bottled beer,sausage,whole milk,butter,root vegetables 
4487,22-01-2015,other vegetables,bottled beer,curd,brown bread,tropical fruit 
3758,04-09-2015,photo/film,whole milk 
2101,04-09-2015,UHT-milk,citrus fruit 
3098,04-09-2015,sausage,bottled water 
1160,04-09-2015,butter,chewing gum 
4027,12-05-2015,soda,whipped/sour cream 
2564,12-05-2015,frozen dessert,pastry 
4182,12-05-2015,cleaner,other vegetables 
3042,02-10-2015,canned beer,bottled beer,bottled water,whole milk 
2133,05-08-2015,soda,shopping bags,whole milk 
3222,05-08-2015,shopping bags,citrus fruit,sliced cheese,whole milk 
1473,02-10-2015,napkins,mustard 
1367,05-08-2015,other vegetables,yogurt,beef 
2855,05-08-2015,misc. beverages,frozen dessert,organic products,canned beer,whole milk 
2346,05-08-2015,newspapers,bottled beer,specialty cheese,meat,cat food 
1776,15-04-2015,bottled water,canned beer 
3752,15-04-2015,whole milk,softener,yogurt,specialty chocolate,root vegetables,root vegetables,sweet spreads,pip fruit,berries 
3328,15-04-2015,rice,ham,napkins 
2502,15-04-2015,margarine,sugar,salt,curd,soda,sauces 
1148,15-04-2015,sliced cheese,baking powder,dog food,sausage,yogurt,white bread,shopping bags,whole milk 
4152,15-04-2015,fruit/vegetable juice,sausage,pip fruit,whole milk 
4694,07-07-2015,misc. beverages,rolls/buns 
2432,07-07-2015,coffee,frozen fish 
2081,22-01-2015,tropical fruit,frankfurter,UHT-milk,butter milk,spices,citrus fruit 
1125,12-05-2015,shopping bags,condensed milk 
3028,09-06-2015,beef,margarine,sausage,other vegetables,long life bakery product 
3657,22-01-2015,processed cheese,sausage,soda 
4780,09-06-2015,ketchup,citrus fruit,brown bread 
4688,02-10-2015,yogurt,dessert 
4812,17-03-2015,sausage,canned beer 
2800,17-03-2015,long life bakery product,citrus fruit,sauces 
3572,09-06-2015,specialty chocolate,rolls/buns 
1949,17-03-2015,whole milk,tropical fruit 
3997,09-06-2015,pork,herbs 
4567,02-10-2015,hamburger meat,root vegetables 
2065,22-01-2015,coffee,pip fruit,other vegetables 
4708,02-10-2015,pork,brown bread 
3872,22-01-2015,sausage,root vegetables 
1115,22-01-2015,other vegetables,yogurt 
3793,22-01-2015,canned beer,pastry 
3754,22-01-2015,roll products ,hamburger meat,whole milk 
3334,17-03-2015,whole milk,soda 
2248,17-03-2015,rolls/buns,newspapers 
1398,15-04-2015,cake bar,sausage,canned fruit,whole milk,sausage 
3793,15-04-2015,citrus fruit,whole milk 
3175,17-03-2015,frankfurter,curd 
1761,02-10-2015,bottled beer,seasonal products 
2616,17-03-2015,pork,whole milk 
4934,17-03-2015,meat,other vegetables 
4810,17-03-2015,newspapers,bottled beer 
2378,15-04-2015,soda,whipped/sour cream,pork,pastry 
2874,22-01-2015,soda,frankfurter,chicken,bottled water 
4207,17-03-2015,frozen dessert,rolls/buns 
4445,15-04-2015,canned beer,flour 
3604,15-04-2015,frozen fish,bottled water 
1666,15-04-2015,sausage,long life bakery product 
3598,15-04-2015,pork,UHT-milk 
2131,15-04-2015,beef,yogurt 
4214,09-06-2015,tropical fruit,chewing gum 
4825,09-06-2015,tropical fruit,whipped/sour cream 
1814,22-01-2015,root vegetables,pip fruit 
2184,09-06-2015,misc. beverages,ham 
4273,22-01-2015,rolls/buns,red/blush wine 
3644,02-10-2015,yogurt,pastry 
3484,05-08-2015,canned beer,rolls/buns 
2782,09-06-2015,rolls/buns,other vegetables 
1562,22-01-2015,frozen vegetables,beef 
1113,05-08-2015,baking powder,bottled beer,specialty bar 
1374,05-08-2015,chewing gum,rolls/buns 
1652,17-03-2015,other vegetables,citrus fruit 
2129,18-03-2015,pip fruit,whole milk,fruit/vegetable juice,pip fruit 
1783,18-03-2015,shopping bags,soda,tropical fruit,rolls/buns,butter,hamburger meat 
2327,18-03-2015,bottled beer,frankfurter,margarine,whipped/sour cream 
3434,10-06-2015,butter,soda,chicken,shopping bags,rolls/buns 
3002,22-01-2015,whole milk,newspapers,chicken,white bread 
4610,22-01-2015,yogurt,dessert 
1455,18-03-2015,ham,specialty bar 
4954,10-06-2015,beverages,UHT-milk 
2772,18-03-2015,shopping bags,tropical fruit,soft cheese 
1733,18-03-2015,soft cheese,oil,whole milk,coffee,salty snack,yogurt,root vegetables 
3704,22-01-2015,root vegetables,mustard 
2284,18-03-2015,rolls/buns,frankfurter,pork,napkins,waffles,pork,frozen fish 
3337,10-06-2015,citrus fruit,shopping bags,coffee,root vegetables,chewing gum,whole milk 
4439,18-03-2015,whole milk,artif. sweetener,ice cream,turkey 
1811,18-03-2015,citrus fruit,white wine 
1344,04-09-2015,bottled water,bottled water 
2580,04-09-2015,beef,yogurt 
4013,18-03-2015,bottled beer,root vegetables,sausage 
1549,18-03-2015,coffee,rolls/buns,beef 
3416,07-07-2015,frozen vegetables,grapes 
4077,18-03-2015,yogurt,pastry,canned beer,curd cheese 
3543,18-03-2015,fruit/vegetable juice,tropical fruit 
4817,18-03-2015,frankfurter,whole milk 
3973,10-06-2015,curd,cat food,rolls/buns 
2494,10-06-2015,yogurt,chicken,margarine 
1175,10-06-2015,yogurt,soda,whole milk,white wine,citrus fruit,shopping bags 
1411,20-02-2015,specialty chocolate,frankfurter 
4198,18-03-2015,beef,yogurt 
1932,04-09-2015,yogurt,zwieback 
4119,15-04-2015,beef,whole milk 
3701,15-04-2015,long life bakery product,shopping bags 
2906,08-07-2015,chicken,dessert 
3692,20-02-2015,hamburger meat,coffee 
3119,20-02-2015,liquor,chicken,specialty bar,newspapers 
4015,20-02-2015,other vegetables,yogurt,salt,soft cheese 
2700,22-01-2015,soda,tropical fruit 
1104,18-03-2015,domestic eggs,yogurt 
4740,02-10-2015,bottled water,UHT-milk 
3837,12-05-2015,ham,other vegetables 
4996,20-02-2015,salty snack,tropical fruit 
2600,12-05-2015,fruit/vegetable juice,pip fruit 
4796,10-06-2015,flour,frankfurter,soda,whole milk,whole milk 
4442,10-06-2015,specialty bar,berries,other vegetables,whole milk,fruit/vegetable juice 
4108,12-05-2015,candy,ham 
3843,04-09-2015,grapes,sausage 
1908,10-06-2015,beef,female sanitary products 
3981,02-10-2015,domestic eggs,dessert 
3082,20-02-2015,yogurt,canned beer,whole milk,tropical fruit 
3475,10-06-2015,misc. beverages,brown bread,whole milk,bottled beer 
4335,10-06-2015,napkins,other vegetables,shopping bags,sausage 
3260,08-07-2015,onions,meat,whole milk,whole milk 
4564,08-07-2015,rolls/buns,nuts/prunes,sausage,whole milk 
2357,08-07-2015,soda,baking powder,bottled beer 
3592,10-06-2015,sausage,bottled beer 
4133,22-01-2015,citrus fruit,yogurt 
3184,04-09-2015,whole milk,whole milk 
